201151496,AP,3.42,0.000000,0.00,,1.001373,0.996403
201152065,QP,0.67,13.460563,0.16,,1.002137,0.997282
201152166,QP,2.57,12.117656,0.74,,1.012311,0.990092
201152399,QP,0.90,11.252109,0.29,,1.000824,0.997098
201152468,AP,0.44,0.000000,0.00,,1.000433,0.997513
201152511,QP,0.49,4.315879,0.09,,1.004863,0.990845
201152590,AP,0.27,0.000000,0.00,,1.000932,0.997095
201152644,QP,1.12,11.252103,0.18,,1.006661,0.995870
201152966,AP,1.02,0.000000,0.00,,1.004131,0.994888
201153232,QP,0.18,12.502346,0.04,,1.003016,0.996668
201153558,AP,0.38,0.000000,0.00,,1.001179,0.997035
201153579,AP,1.63,0.000000,0.00,,1.002117,0.994889
201153758,QP,0.80,13.018965,0.11,,1.000455,0.999019
201153763,QP,0.76,13.698214,0.12,,1.004490,0.994380
201153824,QP,0.28,13.127464,0.06,,1.000452,0.999311
201153874,AP,2.61,0.000000,0.00,,1.013927,0.977577
201153888,QP,3.42,13.464055,0.37,,1.013847,0.987460
201153889,QP,12.19,9.105746,4.68,,1.005201,0.960675
201154593,QP,1.69,14.065143,0.20,,1.009929,0.994191
201154929,AP,1.76,0.000000,0.00,,1.001493,0.941221
201154950,AP,0.86,0.000000,0.00,,1.015723,0.980571
201155672,AP,0.90,0.000000,0.00,,1.001673,0.996887
201155959,QP,0.40,0.442250,0.04,,1.003964,0.937643
201156258,AP,1.31,0.000000,0.00,,1.002604,0.994798
201156316,QP,2.64,16.240164,0.23,,1.001141,0.994428
201156345,QP,3.66,0.686403,1.41,,1.000159,0.999652
201156672,AP,1.78,0.000000,0.00,,1.008283,0.984021
201156724,QP,1.22,15.596984,0.20,,1.001129,0.997996
201156830,AP,1.14,0.000000,0.00,,1.000513,0.998231
201156868, P,3.82,2.266612,1.41,,1.000490,0.999304
201157329,QP,2.00,11.252109,0.28,,1.000920,0.998837
201157462,AP,2.61,0.000000,0.00,,1.020217,0.983209
201158097,QP,0.23,2.456920,0.05,,1.001367,0.993208
201158453,EB,7.93,7.079107,12.71,,1.001203,0.997743
201158501,QP,0.18,12.025147,0.02,,1.004846,0.996718
201158504,AP,1.06,0.000000,0.00,,1.017093,0.973579
201158727,QP,1.60,18.979451,0.22,,1.009040,0.996782
201159088,AP,0.59,0.000000,0.00,,1.003947,0.995694
201159488,AP,1.38,0.000000,0.00,,1.003645,0.997145
201159646,AP,1.04,0.000000,0.00,,1.000233,0.999647
201159735,QP,0.25,4.907462,0.03,,1.002129,0.995708
201159747,AP,0.31,0.000000,0.00,,1.003014,0.996570
201159908,AP,1.57,0.000000,0.00,,1.002092,0.998677
201159946,QP,3.09,11.841248,0.39,,1.002690,0.997352
201160127,QP,1.13,17.901085,0.21,,1.001295,0.998862
201160323,EB,13.76,22.299969,26.70,,1.011356,0.986294
201160334,QP,1.64,8.703282,0.41,,1.006610,0.991594
201160662,QP,6.82,1.538374,3.13,,1.003904,0.996822
201160813,AP,1.10,0.000000,0.00,,1.001750,0.998868
